X,Y,OBJECTID,BRIDGE_ID,featint,county,facility,location,owner,yearbuilt,NHS_indicator,mrm_english,open_posted_closed,suff_rate,roadwidth,StructureType,Bridge_Condition,Bridge_Name
2467029.405,-205088.5283,1915505,22290169,CK,22 DOUGLAS,28490 403 AVE,"0.9S,1.0E OF DELMONT", 2 County Hwy Agency,1972,0 Not on NHS,0,"A Open, no restriction",80.099998,30.40026247,bridge,fair,-1
2568527.071,132830.3316,1915507,49069017,REDSTONE CK,49 MINER,425 AVE,N EDGE OF CARTHAGE, 2 County Hwy Agency,1965,0 Not on NHS,0,"A Open, no restriction",94.199997,30,bridge,good,-1
2733848.472,389447.0966,1915508,15220199,458 AVE,15 CODINGTON,I029 N,2.3 SE US 212 INTERCH, 1 State Highway Agency,1972,1 On the NHS,175.92999,"A Open, no restriction",95.900002,38,bridge,fair,-1
2382871.461,517576.8662,1915510,58160000,James River,58 SPINK,148th Street,8.5 E of Mansfield, 2 County Hwy Agency,1939,0 Not on NHS,0,"A Open, no restriction",85.599998,23.999,bridge,fair,-1
2844221.038,-92196.53232,1915511,50218219,BIG SIOUX RV,50 MINNEHAHA,I229 N,0.2 NE 26TH ST INTERCH, 1 State Highway Agency,1998,1 On the NHS,5.52,"A Open, no restriction",97.099998,40,bridge,fair,
2765745.709,-126447.8736,1915512,63203040,LONG CK,63 TURNER,46030 272 ST,5N & 0.7W CHANCELLOR, 2 County Hwy Agency,2018,0 Not on NHS,0,"A Open, no restriction",89.099998,32.5,bridge,good,
2566508.128,205607.9767,1915514,39070117,REDSTONE CK,39 KINGSBURY,425TH AVENUE,.3N MANCHESTER, 2 County Hwy Agency,1965,0 Not on NHS,0,"A Open, no restriction",73,30.499,bridge,fair,-1
2422258.726,-55386.62071,1915517,18020124,ENEMY CK,18 DAVISON,396TH AVENUE,2.4S & 1W MT VERNON, 2 County Hwy Agency,1970,0 Not on NHS,0,"A Open, no restriction",71.099998,24.199,bridge,fair,-1
2479040.985,465236.6494,1915518,58340102,CREEK,58 SPINK,410TH AVE,4E & 2.8N TURTON, 2 County Hwy Agency,1940,0 Not on NHS,0,P Posted for load,34.900002,27.999,bridge,poor,-1
2753393.444,-254311.7832,1915519,63170281,CK,63 TURNER,29610 457 AVE,1E & 5.1S VIBORG, 2 County Hwy Agency,1945,0 Not on NHS,0,P Posted for load,35.900002,18.5,bridge,poor,-1
2858725.135,446444.748,1915522,26332220,CK,26 GRANT,SD020,4.1 E JCT SD 15, 1 State Highway Agency,1956,0 Not on NHS,450.23001,"A Open, no restriction",82.099998,30,bridge,fair,-1
1592036.509,-94076.7743,1915523,36361298,PASS CK,36 JACKSON,IRR SD044,5.2 E JCT SD 73, 1 State Highway Agency,1980,0 Not on NHS,160.52,"A Open, no restriction",98.5,36.00065617,bridge,good,-1
1150332.937,86968.81866,1915524,52470336,RAPID CK,52 PENNINGTON,ANDERSEN ROAD,"6.5W,2.2N OF CAPUTA", 2 County Hwy Agency,1950,0 Not on NHS,0,"A Open, no restriction",87.699997,30,bridge,good,
2499069.578,630690.6439,1915525,19025030,Creek,19 DAY,127th Street,4.5W & 3N Pierpont, 2 County Hwy Agency,1930,0 Not on NHS,0,P Posted for load,37.099998,18.799,bridge,poor,-1
1657877.784,494242.9798,1915526,21148201,MOREAU RV,21 DEWEY,IRR SD063,13 N JCT US 212, 1 State Highway Agency,1971,0 Not on NHS,186.38,"A Open, no restriction",86.199997,36.00065617,bridge,fair,-1
1666643.232,88653.74475,1915527,28428468,MITCHELL CK,28 HAAKON,Main Street,MIDLAND, 2 County Hwy Agency,1955,0 Not on NHS,0,P Posted for load,37.5,18.5,bridge,poor,-1
2436507.341,160733.161,1915529,3240257,CAIN CK,03 BEADLE,SD037 N,4.4 N SANBORN CO LINE, 1 State Highway Agency,1970,1 On the NHS,120.06,"A Open, no restriction",99.599998,37.99868766,bridge,fair,-1
2512234.403,-66951.1983,1915530,31010149,ENEMY CK,31 HANSON,314th Ave,8W & 2.9S of Alexandria, 2 County Hwy Agency,2021,0 Not on NHS,0,K Closed to all traffic,31.9,29.2,bridge,poor,_
2829467.556,523193.8691,1915531,26282072,BURLINGTON NORTHERN RR,26 GRANT,US012,0.9 W JCT SD 15, 1 State Highway Agency,2013,1 On the NHS,388.26999,"A Open, no restriction",95.5,40,bridge,good,-1
2798687.525,-334271.3523,1915532,14130146,VERMILLION RV,14 CLAY,31160 UNIVER. ROAD,1.2E & 6N VERMILLION, 2 County Hwy Agency,1973,0 Not on NHS,0,"A Open, no restriction",89,30,bridge,fair,-1
2263727.128,-161895.5435,1915533,12206078,Platte Creek,12 CHARLES MIX,36460 276th Street,2.4W & 0.2N of Platte, 2 County Hwy Agency,1936,0 Not on NHS,0,K Closed to all traffic,39,20,bridge,poor,-1
2870467.126,8474.627553,1915534,50274030,WEST PIPESTONE CREEK,50 MINNEHAHA,247TH STREET,7.0E & 1.3S DELL RAPIDS, 2 County Hwy Agency,2001,0 Not on NHS,0,"A Open, no restriction",82.099998,31.2,bridge,fair,-1
941407.9994,-204740.5477,1915535,24103188,BURLINGTON NORTHERN RR,24 FALL RIVER,COUNTY RD (SD 298),0.2 E IGLOO BHOD RD, 2 County Hwy Agency,1945,0 Not on NHS,0,P Posted for load,40.5,23.999,bridge,poor,-1
2247625.278,294707.2969,1915537,30190178,WOLF CK,30 HAND,363 AVE,8.2 N ST. LAWRENCE, 2 County Hwy Agency,1951,0 Not on NHS,0,P Posted for load,73.400002,23.99934383,bridge,fair,-1
2799618.126,534536.3008,1915539,26225050,CK,26 GRANT,147 STREET,6.5W & 2N MILBANK, 2 County Hwy Agency,1926,0 Not on NHS,0,P Posted for load,48,17.7,bridge,poor,-1
2355681.043,598526.3018,1915541,7112327,RAILROAD AVE SW,07 BROWN,SECOND STREET,0.4 N JCT US12 - ABERDEEN, 4 City/Municipal Hwy Ag,2003,0 Not on NHS,0,"A Open, no restriction",78.900002,52,bridge,fair,2ND STREET OVERPASS
2874702.607,-80989.21058,1915542,50274200,BEAVER CREEK,50 MINNEHAHA,264TH STREET,2.5S & 0.6W BRANDON, 2 County Hwy Agency,1992,0 Not on NHS,0,"A Open, no restriction",84,31.8,bridge,fair,
2016108.947,-162933.672,1915543,62214270,OLD LODGE CK,62 TRIPP,277 STREET,1N & 1.4E WINNER, 2 County Hwy Agency,1950,0 Not on NHS,0,P Posted for load,40.900002,23.999,bridge,poor,-1
2821062.66,80742.23892,1915544,51065130,233 ST,51 MOODY,I029 S,2 N SD 34 INTERCH, 1 State Highway Agency,1967,1 On the NHS,111.84,"A Open, no restriction",92.599998,38,bridge,good,
2517533.237,92449.67155,1915545,56210091,WEST REDSTONE CK,56 SANBORN,414TH AVE,0.5E 3.9N ARTESIAN, 2 County Hwy Agency,1977,0 Not on NHS,0,"A Open, no restriction",70.099998,26.5,bridge,fair,-1
2362298.471,596496.5217,1915546,7125330,MOCCASIN CK,07 BROWN,US012,1.4 E JCT US 281 N, 1 State Highway Agency,1954,1 On the NHS,291.42001,"A Open, no restriction",33.5,58.99934383,bridge,poor,-1
2801930.296,-93388.45776,1915548,50137217,TRIB TO SKUNK CK,50 MINNEHAHA,266TH STREET,2.2S & 1.3W ELLIS, 2 County Hwy Agency,1952,0 Not on NHS,0,P Posted for load,44.099998,20.3,bridge,poor,
2665540.568,-73309.48119,1915549,44119170,W. Fork of Vermillion Rv,44 MCCOOK,261st Street,4.1W of Canistota, 2 County Hwy Agency,2003,0 Not on NHS,0,"A Open, no restriction",94.800003,30,bridge,good,-1
2582392.804,-110608.8708,1915552,31140236,PLUM CK,31 HANSON,26760 426 AVENUE,5E&10.6S ALEXANDRIA, 2 County Hwy Agency,1962,0 Not on NHS,0,"A Open, no restriction",77.699997,20.801,bridge,fair,-1
2349293.157,597627.4053,1915553,7100328,BNSF RAILROAD,07 BROWN,US281,0.2N JCT US12, 1 State Highway Agency,2001,1 On the NHS,194.47,"A Open, no restriction",81.5,52.00131234,bridge,fair,Aberdeen Truss
2389893.127,-175355.2689,1915554,22143110,ANDES CK,22 DOUGLAS,38830 279 ST,"1.5N,3.7W OF ARMOUR", 2 County Hwy Agency,1940,0 Not on NHS,0,"A Open, no restriction",76.699997,19.3011811,bridge,fair,-1
2762196.518,362996.4077,1915556,29272012,STRAY HORSE CK,29 HAMLIN,I029 N,4 NW OF SD 22 INTERCH, 1 State Highway Agency,1973,1 On the NHS,168.59,"A Open, no restriction",85.599998,37.99868766,bridge,fair,-1
2814601.525,-65247.7811,1915558,50163166,TRIB TO WILLOW CK,50 MINNEHAHA,I090 E,1.9 W I 29 INTERCH, 1 State Highway Agency,1961,1 On the NHS,394.72,"A Open, no restriction",96,38,bridge,fair,
2419085.178,327881.324,1915559,58218360,James River,58 SPINK,184th Street,11S & 1.8E FRANKFORT, 2 County Hwy Agency,1910,0 Not on NHS,0,P Posted for load,26.9,17.999,bridge,poor,-1
2783701.729,317018.9029,1915560,20008220,HIDEWOOD CK,20 DEUEL,188 STREET,6N & 1.8E ESTELLINE, 2 County Hwy Agency,1978,0 Not on NHS,0,P Posted for load,68,30,bridge,poor,-1
2390211.399,168376.9784,1915562,3155240,Cain Creek,03 BEADLE,214th Street,2.0E of Virgil, 2 County Hwy Agency,1952,0 Not on NHS,0,P Posted for load,62.099998,24,bridge,fair,-1
1509081.142,5968.463274,1915564,36200110,COUNTY RD,36 JACKSON,I090 W,4.0 W SD 73 N INTERCH, 1 State Highway Agency,1967,1 On the NHS,139.3,"A Open, no restriction",93.5,37.99868766,bridge,fair,
2496387.611,-158368.939,1915565,34050082,PONY CK,34 HUTCHINSON,27620 409 AVE.,"0.2S,1.0W PARKSTON", 2 County Hwy Agency,1941,0 Not on NHS,0,"A Open, no restriction",89.699997,24,bridge,good,_
966970.2383,-143998.6318,1915566,24145072,DRAW,24 FALL RIVER,US018,6 NE OF EDGEMONT, 1 State Highway Agency,1980,1 On the NHS,18.120001,"A Open, no restriction",97,40,bridge,fair,-1
2647636.887,-5116.906615,1915567,44091040,W. Fork of Vermillion Rv,44 MCCOOK,248th Street,4N & 1.9W of Salem, 2 County Hwy Agency,1917,0 Not on NHS,0,P Posted for load,25.5,17.402,bridge,poor,-1
2839692.163,144881.94,1915569,51106010,Trib. to Big Sioux River,51 MOODY,221st Street,10.4W & 2N of Ward, 2 County Hwy Agency,1915,0 Not on NHS,0,"A Open, no restriction",36.5,15,bridge,poor,-1
2230588.101,378404.8893,1915570,30159020,CK,30 HAND,174 ST,4.9E 2S ORIENT, 2 County Hwy Agency,1972,0 Not on NHS,0,"A Open, no restriction",89.699997,23.99934383,bridge,fair,-1
2005336.012,279399.9555,1915571,60420204,MEDICINE CK,60 SULLY,315 AVENUE,11E & 7.4S ONIDA, 2 County Hwy Agency,1956,0 Not on NHS,0,"A Open, no restriction",60.700001,24.101,bridge,poor,-1
1159687.31,119099.8066,1915574,52485275,"SOUTH GATE RD, CK",52 PENNINGTON,I090 W,1.5 W EXIT 67, 1 State Highway Agency,1963,1 On the NHS,65.690002,"A Open, no restriction",76.300003,32,bridge,fair,
2856812.098,-397014.133,1915575,64055268,D&I RR,64 UNION,I029 S,0.2 N OF W ELKPOINT INTCH, 1 State Highway Agency,1960,1 On the NHS,18.49,"A Open, no restriction",76,42,bridge,fair,
2731456.552,-310574.3387,1915576,14005096,CK,14 CLAY,45206 BLUFF RD,4.5S & 2.4W WAKONDA, 2 County Hwy Agency,2019,0 Not on NHS,0,"A Open, no restriction",100,32,bridge,good,
2204878.042,386434.3264,1915578,30110005,CK,30 HAND,355 AVE,0.5 S ORIENT, 2 County Hwy Agency,1930,0 Not on NHS,0,"A Open, no restriction",87.599998,27.5,bridge,fair,-1
2727167.851,-270813.7223,1915579,68239080,Trib. to Turkey Creek,68 YANKTON,45190 299 ST,2 S & 0.1 W Irene, 2 County Hwy Agency,1940,0 Not on NHS,0,B Posting Recommended,35,19.6,bridge,poor,-1
2347680.058,732259.2778,1915581,7103073,Maple River,07 BROWN,Main Street,West edge of Frederick, 2 County Hwy Agency,1981,0 Not on NHS,0,"A Open, no restriction",79.699997,30,bridge,fair,-1
1248199.223,42531.84225,1915582,52662416,SWINE HART CK,52 PENNINGTON,SD044,9.3 SE OF FARMINGDALE, 1 State Highway Agency,1964,0 Not on NHS,73.470001,"A Open, no restriction",88.800003,30,bridge,fair,-1
2817650.469,244373.3706,1915583,6190059,CK,06 BROOKINGS,473RD AVENUE,10.1N & 2E BROOKINGS, 2 County Hwy Agency,1977,0 Not on NHS,0,P Posted for load,38,19.902,bridge,poor,-1
2777623.71,121374.74,1915584,40225050,BATTLE CK,40 LAKE,225 ST,2.5E & 2.0N RUTLAND, 2 County Hwy Agency,1985,0 Not on NHS,0,"A Open, no restriction",78.699997,27.5,bridge,fair,-1
2769032.753,298077.8587,1915585,29280135,Hidewood Creek,29 HAMLIN,464th Avenue,2.5N & 1W of Estelline, 2 County Hwy Agency,2009,0 Not on NHS,0,"A Open, no restriction",100,24.75,bridge,good,-1
1545828.829,5150.268388,1915587,36270111,COUNTY RD,36 JACKSON,I090 E,3 E SD 73 N INTERCH, 1 State Highway Agency,1968,1 On the NHS,146.25999,"A Open, no restriction",95.800003,37.99868766,bridge,fair,
2561031.124,-334481.3857,1915589,5192190,Snatch Creek,05 BON HOMME,42020 310th Street,2N & 5.2E of Springfield, 2 County Hwy Agency,1984,0 Not on NHS,0,"A Open, no restriction",83.099998,30.4,bridge,fair,-1
2728673.861,-299367.388,1915590,14000074,CK,14 CLAY,30440 452 AVE,3W & 2.4S WAKONDA, 2 County Hwy Agency,2016,0 Not on NHS,0,"A Open, no restriction",100,32.5,bridge,good,
1129332.196,91299.54425,1915591,52430330,SD079,52 PENNINGTON,US016  B (SE CONN),US16B & SD79 INTERCHANGE, 1 State Highway Agency,2004,1 On the NHS,67.669998,"A Open, no restriction",97.5,85.88,bridge,good,_
2673713.261,286615.4965,1915592,29099150,DOLPH CK,29 HAMLIN,SD028,3.7 W JCT SD 21 N, 1 State Highway Agency,1949,0 Not on NHS,332.91,"A Open, no restriction",74.5,30,bridge,fair,-1
995819.7144,222759.9109,1915593,41164153,WHITEWOOD CK,41 LAWRENCE,MCKINLEY STREET,MCKINLEY ST - DEADWOOD, 3 Town/Township Hwy Age,1990,0 Not on NHS,0,"A Open, no restriction",93.300003,32.001,bridge,good,-1
2565097.927,130624.9174,1915594,49062020,REDSTONE CK,49 MINER,222 ST,W EDGE OF CARTHAGE, 2 County Hwy Agency,1963,0 Not on NHS,0,K Closed to all traffic,31.6,27.001,bridge,poor,-1
2587902.683,-213528.7037,1915595,34220193,LONETREE CK,34 HUTCHINSON,28730 SW. RIVER RD,"1.3S,0.0 OF OLIVET", 2 County Hwy Agency,1979,0 Not on NHS,0,"A Open, no restriction",79.099998,22.1,bridge,fair,_
1996836.471,-178782.5747,1915597,62178300,DOG EAR CK,62 TRIPP,280 STREET,1.2W & 2S WINNER, 2 County Hwy Agency,1947,0 Not on NHS,0,"A Open, no restriction",96,23.799,bridge,fair,-1
2814313.896,490211.3107,1915598,26250133,CK,26 GRANT,474 AVENUE,2E & 5.7N STRANDBURG, 2 County Hwy Agency,2002,0 Not on NHS,0,"A Open, no restriction",100,25.2,bridge,good,-1
955824.6556,193051.1747,1915599,41091213,SPEARFISH CK,41 LAWRENCE,US085,0.2 W CHEYENNE XING, 1 State Highway Agency,1964,1 On the NHS,16.129999,"A Open, no restriction",86,30,bridge,fair,-1
2471618.199,228853.6159,1915601,3310129,Shue Creek,03 BEADLE,407th Avenue,2W & 5.1N Cavour, 2 County Hwy Agency,1983,0 Not on NHS,0,"A Open, no restriction",86.699997,23.301,bridge,good,-1
1061655.6,52656.5195,1915602,52308411,US016 E,52 PENNINGTON,US016AW,KEYSTONE INTERCHANGE, 1 State Highway Agency,1968,0 Not on NHS,59.459999,"A Open, no restriction",95,26.001,bridge,fair,KEYSTONE WYE ( RAMP C )
951424.0135,-168117.6777,1915603,24118119,CHEYENNE RV,24 FALL RIVER,US018  P,0.2 N OF EDGEMONT, 1 State Highway Agency,2016,0 Not on NHS,13.4,"A Open, no restriction",98,32,bridge,good,
2794133.906,-354778.163,1915604,14120183,VERMILLION RV,14 CLAY,31530 UNIVERSITYRD,0.3E & 2.2N VERMILLION, 2 County Hwy Agency,1968,0 Not on NHS,0,"A Open, no restriction",98.900002,30,bridge,good,-1
2464900.205,-73118.04752,1915605,18100158,ENEMY CK,18 DAVISON,404TH AVENUE,5 W & 5.8 S MITCHELL, 2 County Hwy Agency,1935,0 Not on NHS,0,"A Open, no restriction",54.099998,24.501,bridge,poor,-1
2744810.636,-307677.0794,1915606,14030092,CK,14 CLAY,30620 455  AVE,9.2S & 3E IRENE SD, 2 County Hwy Agency,1974,0 Not on NHS,0,K Closed to all traffic,58,22.20144357,bridge,fair,-1
2051468.72,13091.9172,1915607,43340224,324 AVE,43 LYMAN,I090 W,4 W RELIANCE INTERCH, 1 State Highway Agency,1971,1 On the NHS,244.75,"A Open, no restriction",95.800003,37.99868766,bridge,fair,-1
2845072.932,-71740.27337,1915608,50219179,I229,50 MINNEHAHA,EB E BENSON RD,BENSON RD INTERCHANGE, 1 State Highway Agency,2023,0 Not on NHS,0,"A Open, no restriction",99,34,bridge,good,_
2455384.996,585724.6791,1915609,7300353,ANTELOPE CK,07 BROWN,SD037,2.3 S JCT US 12, 1 State Highway Agency,1953,0 Not on NHS,206.08,"A Open, no restriction",83.199997,30,bridge,fair,-1
1206532.878,59405.57064,1915610,52583387,RAPID CK,52 PENNINGTON,HAMMERQUIST ROAD,"0.4 W,FARMINGDALE", 2 County Hwy Agency,2017,0 Not on NHS,0,"A Open, no restriction",100,30.5,bridge,good,
2519837.809,-345950.9753,1915612,5112210,EMANUEL CK,05 BON HOMME,SD037,2.8W & .2N OF SPRINGFIELD, 1 State Highway Agency,1970,0 Not on NHS,9.25,"A Open, no restriction",87.699997,28,bridge,fair,
1075177.931,250476.3847,1915613,47072394,CK,47 MEADE,STATE PARK RD,4.2E 3.4N STURGIS,21 Other State Agencies,1964,0 Not on NHS,0,P Posted for load,40.299999,15,bridge,fair,-1
2461843.966,349775.3042,1915614,58299320,CREEK,58 SPINK,180TH STREET,8S & 0.1W DOLAND, 2 County Hwy Agency,1940,0 Not on NHS,0,"A Open, no restriction",72.699997,17.999,bridge,fair,-1
2851752.116,-337752.5294,1915615,64050156,CK,64 UNION,31260 475TH AVE,2MI E. & 0.5 N. OF SPINK, 2 County Hwy Agency,2000,0 Not on NHS,0,"A Open, no restriction",90.699997,28.7007874,bridge,fair,-1
2697324.532,509359.4273,1915616,26026090,BIG SIOUX RV,26 GRANT,151 STREET,13.1W & 4.5S MARVIN, 2 County Hwy Agency,1958,0 Not on NHS,0,P Posted for load,39,23.799,bridge,poor,-1
2432844.852,-62543.2537,1915617,18040137,ENEMY CK,18 DAVISON,398TH AVENUE,11W & 3.7 S MITCHELL, 2 County Hwy Agency,1915,0 Not on NHS,0,P Posted for load,31.9,17.598,bridge,poor,-1
965548.6276,329321.6466,1915618,10096374,BELLE FOURCHE RV,10 BUTTE,ROUNDUP STREET,END OF ROUNDUP ST - BF, 3 Town/Township Hwy Age,1980,0 Not on NHS,0,"A Open, no restriction",83.099998,26.3,bridge,fair,-1
2864343.541,129567.4746,1915619,51151041,SPRING CK,51 MOODY,SD013,4.1 S BROOKINGS CO LINE, 1 State Highway Agency,1963,0 Not on NHS,114.02,"A Open, no restriction",87.800003,30,bridge,fair,
2845127.914,-84957.10684,1915620,50219205,I229,50 MINNEHAHA,E 6TH ST,6TH ST OVERHEAD, 1 State Highway Agency,1992,0 Not on NHS,0,"A Open, no restriction",99,52,bridge,good,
2725184.385,398906.495,1915621,15203180,WILLOW CK,15 CODINGTON,US212,1.4 E JCT US 81, 1 State Highway Agency,1970,1 On the NHS,378.60999,"A Open, no restriction",55.700001,53.99934383,bridge,fair,HM2 Charles T. Langenfeld
2724393.76,694789.9347,1915622,55090162,Creek,55 ROBERTS,458th Avenue,2.5N of Sisseton, 2 County Hwy Agency,1940,0 Not on NHS,0,P Posted for load,51.099998,17.999,bridge,fair,-1
1066633.789,106534.6578,1915623,52310306,RAPID CK,52 PENNINGTON,FOREST ROAD,0.2E 0.8S JOHNSON SD, 2 County Hwy Agency,1972,0 Not on NHS,0,"A Open, no restriction",80.300003,26.201,bridge,fair,-1
2576407.777,-149942.2252,1915624,34202072,JAMES RV,34 HUTCHINSON,27520 424 AVE.,13.1E & 0.2S OF PARKSTON, 2 County Hwy Agency,1941,0 Not on NHS,0,"A Open, no restriction",59.700001,20,bridge,fair,_
1694249.647,8269.963921,1915625,48102010,WHITE RV,48 MELLETTE,C HY 6/STAMFORD RD,18.9N & 0.8W CEDAR BUTTE, 2 County Hwy Agency,2017,0 Not on NHS,0,"A Open, no restriction",99.199997,28,bridge,good,STAMFORD BRIDGE
2835155.267,-65000.81637,1915627,50201167,DAKOTA & IOWA RR,50 MINNEHAHA,I090 E,0.8 W SD 115 INTERCH, 1 State Highway Agency,1993,1 On the NHS,398.69,"A Open, no restriction",97.400002,40,bridge,good,
2821156.495,80746.7271,1915628,51066130,233 ST,51 MOODY,I029 N,2 N SD 34 INTERCH, 1 State Highway Agency,1967,1 On the NHS,111.84,"A Open, no restriction",92.599998,38,bridge,good,
2433115.604,771931.079,1915629,7266000,James River,07 BROWN,100th Street,4N & 1.4W of Hecla, 2 County Hwy Agency,1971,0 Not on NHS,0,"A Open, no restriction",92.699997,24,bridge,good,_
2312354.061,363384.2977,1915632,58015290,CK,58 SPINK,177TH ST,4S 7.5W REDFIELD, 2 County Hwy Agency,1935,0 Not on NHS,0,K Closed to all traffic,40.799999,18.50065617,bridge,poor,-1
1883061.384,133241.7012,1915633,59420398,ANTELOPE CK,59 STANLEY,291ST AVE,10.3M S 2.25E FT.PIR, 2 County Hwy Agency,1935,0 Not on NHS,0,P Posted for load,31.4,17.999,bridge,poor,-1
2759342.296,342448.7739,1915634,29264050,STRAY HORSE CK,29 HAMLIN,SD022,7.4 E JCT US 81, 1 State Highway Agency,1957,0 Not on NHS,356.32001,"A Open, no restriction",77.599998,30,bridge,fair,-1
2871571.604,-180651.6166,1915635,42160151,S Fork of Beaver Creek,42 LINCOLN,480th Avenue,1W & 1.1S of Canton, 2 County Hwy Agency,1953,0 Not on NHS,0,"A Open, no restriction",80.699997,23.999,bridge,fair,-1
1060818.125,655908.7484,1915636,32250257,SOUTH FORK GRAND RV,32 HARDING,US085,0.2 S JCT SD 20 W, 1 State Highway Agency,1963,1 On the NHS,126.03,"A Open, no restriction",72,30,bridge,fair,T/5 Harald Haraldsen Memorial Bridge
2357141.874,-275329.2727,1915637,12378299,FT RANDALL SPILLWAY,12 CHARLES MIX,"US018, US281",FT RANDALL DAM,70 Corps of Eng/Civil,1956,1 On the NHS,332.04999,"A Open, no restriction",65,26.00065617,bridge,good,-1
2786496.977,555104.7443,1915640,26201010,CK,26 GRANT,143 STREET,3.5N & 4.5E MARVIN, 2 County Hwy Agency,1998,0 Not on NHS,0,"A Open, no restriction",97,30.4,bridge,good,-1
2124604.633,237008.9398,1915641,35130282,MEDICINE CK,35 HYDE,339 AVENUE,2E & 3S OF HIGHMORE, 2 County Hwy Agency,1969,0 Not on NHS,0,"A Open, no restriction",81.699997,25,bridge,fair,-1
2124189.785,-9234.053237,1915643,43477268,AMERICAN CROW CK,43 LYMAN,I090 WF,0.9 W OACOMA INTERCH, 1 State Highway Agency,1954,0 Not on NHS,259.60001,P Posted for load,69.300003,30,bridge,fair,
2857912.266,97246.30729,1915644,51135101,BIG SIOUX RV,51 MOODY,SD032,1.7 W JCT SD 13, 1 State Highway Agency,1977,0 Not on NHS,421.32001,"A Open, no restriction",98.5,40,bridge,fair,
2739615.059,-310789.9708,1915646,14020096,CLAY CK,14 CLAY,30660 454 AVE,9.6S & 2E IRENE, 2 County Hwy Agency,1935,0 Not on NHS,0,K Closed to all traffic,62.099998,21.2992126,bridge,fair,-1
2027585.36,318885.0743,1915647,60462130,MEDICINE KNOLL CK,60 SULLY,185 STREET,14.2E ONIDA, 2 County Hwy Agency,1930,0 Not on NHS,0,"A Open, no restriction",73.400002,23.1988189,bridge,fair,-1
2495243.154,-32956.20199,1915649,18160084,FIRESTEEL CK,18 DAVISON,410TH AVENUE,NE MITCHELL, 2 County Hwy Agency,1952,0 Not on NHS,0,"A Open, no restriction",76.599998,24,bridge,fair,-1
2859684.544,-270811.1328,1915651,64070030,CK,64 UNION,47700 300 STR.,1N & 2W ALCESTER, 2 County Hwy Agency,1982,0 Not on NHS,0,P Posted for load,74.400002,27.40000328,bridge,poor,-1
2425797.728,158386.33,1915652,3220261,Cain Creek,03 BEADLE,398th Avenue,8.1S & 2W of Huron, 2 County Hwy Agency,1978,0 Not on NHS,0,"A Open, no restriction",92.699997,30,bridge,fair,-1
1451696.35,18843.57893,1915653,36090087,COUNTY RD,36 JACKSON,I090 W,3.6 NW SD 240 INTERCHANGE, 1 State Highway Agency,1974,1 On the NHS,127.73,"A Open, no restriction",93,40,bridge,fair,-1
2798051.61,-320208.597,1915654,14130118,BAPTIST CK,14 CLAY,30880 UNIVER. ROAD,2.8S HUB CITY, 2 County Hwy Agency,1995,0 Not on NHS,0,"A Open, no restriction",99,32.00131234,bridge,fair,-1
